"imdb_score","movie_budget","release_month","duration","maturity_rating","aspect_ratio","nb_news_articles","actor1_star_meter","actor2_star_meter","actor3_star_meter","colour_film","nb_faces","action","adventure","scifi","thriller","musical","romance","western","sport","horror","drama","war","animation","crime","movie_meter_IMDBpro","Plot contains murder","Plot contains love","Plot contains friend","Plot contains death","Plot contains high school","Plot contains police","Plot contains new york city","Plot contains boy","Plot contains drugs","Plot contains school","Plot contains detective","Plot contains fbi","Plot contains friendship","Plot contains money","Plot contains wedding","Plot contains serial killer","Plot contains alien","Plot contains cult film","Plot contains marriage","Plot contains party","Production Company is Universal Pictures","Production Company is Paramount Pictures","Production Company is Columbia Pictures Corporation","Production Company is Warner Bros.","Production Company is New Line Cinema","Production Company is Twentieth Century Fox","Production Company is Metro-Goldwyn-Mayer (MGM)","Production Company is Touchstone Pictures","Production Company is DreamWorks","Production Company is Miramax","Production Company is Lionsgate","Production Company is Fox Searchlight Pictures","Production Company is Walt Disney Pictures","Production Company is Dimension Films","Production Company is Focus Features","Production Company is Fox 2000 Pictures","Production Company is Summit Entertainment","Production Company is Screen Gems","Production Company is Castle Rock Entertainment","Production Company is Revolution Studios"
6.5,30000000,"Mar",118,"R","2.35",568,1420,3748,36754,"Color",2,1,0,0,1,0,0,0,0,0,1,0,0,1,7471,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,40000000,"Nov",135,"PG-13","2.35",790,779,82231,6913,"Color",1,0,0,0,0,1,1,0,0,0,1,0,0,0,4344,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1,21000000,"Aug",120,"PG-13","2.35",318,2110,3155,4955,"Color",1,0,0,0,0,0,0,0,0,0,1,0,0,0,12381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.4,11000000,"Jan",101,"PG","2.35",377,990,2768,3515,"Color",1,0,0,0,0,0,1,0,0,0,1,0,0,0,1721,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,10000000,"Jan",108,"PG-13","2.35",10,11440,7192,49620,"Color",3,0,1,0,0,0,0,0,0,0,1,0,0,0,28216,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1,4000000,"Jan",97,"PG-13","2.35",408,1985,99,7853,"Color",0,0,0,1,1,0,0,0,0,0,0,0,0,0,16508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.6,9000000,"Jan",121,"PG-13","2.35",190,2017,634,26086,"Color",2,0,0,0,0,0,0,0,0,0,1,0,0,0,12177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.7,18000000,"Jul",94,"PG-13","2.35",208,4843,1950,15366,"Color",2,0,0,0,0,0,1,0,0,0,1,0,0,0,13908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.5,20000000,"Mar",115,"R","2.35",22,1278,3736,6464,"Color",3,0,0,0,1,0,0,0,0,0,1,0,0,1,2633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.2,37000000,"Nov",122,"PG-13","2.35",1503,364,1665,54,"Color",1,0,0,0,0,0,1,0,0,0,1,0,0,0,631,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.7,13000000,"Mar",107,"PG-13","2.35",486,2283,5844,5125,"Color",2,0,0,0,0,0,1,0,0,0,1,0,0,0,8816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.1,2500000,"Sep",95,"R","2.35",1676,210,84,18717,"Color",1,0,0,0,0,0,1,0,0,0,1,0,0,0,1319,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.5,20000000,"Jan",128,"PG-13","2.35",3607,4274,4548,4340,"Color",0,0,0,0,0,0,0,0,0,0,1,0,0,0,4866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.5,20000000,"Jan",98,"R","2.35",1022,19744,11736,181090,"Color",0,1,0,1,1,0,0,0,0,1,0,0,0,0,5243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
7.5,30000000,"Jul",124,"R","2.35",979,170,4022,3196,"Color",0,0,0,0,0,0,0,0,1,0,1,0,0,0,1956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.1,17000000,"Jun",98,"R","2.35",737,1870,5045,2243,"Color",2,0,0,0,0,0,1,0,0,0,1,0,0,0,3767,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8.1,14000000,"Dec",114,"PG-13","2.35",3346,259,5098,4548,"Color",1,0,0,0,1,0,0,0,0,0,1,1,0,0,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.3,35000000,"Jul",91,"PG-13","2.35",118,566,1416,1501,"Color",3,0,0,0,0,0,1,0,0,0,0,0,0,0,8081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.9,2000000,"Mar",100,"R","2.35",2363,321,157207,4505,"Color",0,0,0,0,0,0,0,0,0,1,0,0,0,0,846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.3,15000000,"Jan",98,"R","2.35",24,6302,6045,76753,"Color",0,0,1,0,0,0,0,0,0,0,1,0,0,0,8141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,26000000,"Jul",121,"PG-13","2.35",101,1448,2956,7792,"Color",1,0,0,0,0,0,1,0,0,0,1,0,0,0,2917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.4,17000000,"Feb",122,"R","2.35",299,1737,6564,1325,"Color",2,1,0,0,1,0,0,0,0,0,1,0,0,1,6487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.6,50000000,"Jun",107,"PG-13","2.35",722,130,3333,3590,"Color",2,1,0,0,0,0,0,0,0,0,0,0,0,1,1654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.5,31500000,"Aug",289,"R","2.35",2211,413,785,1739,"Color",1,0,0,0,0,0,0,0,0,0,1,1,0,0,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.4,45000000,"Jan",107,"R","2.35",1852,4174,305175,26468,"Color",2,1,0,0,1,0,0,0,0,0,0,0,0,1,6821,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.2,10000000,"Jan",104,"R","2.35",29,1232,1452,13516,"Color",1,0,0,0,1,0,0,0,0,0,1,0,0,1,20530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.6,30000000,"Oct",88,"R","2.35",338,2481,4899,4584,"Color",3,0,0,0,1,0,0,0,0,0,0,0,0,1,9053,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.5,15000000,"Feb",112,"PG-13","2.35",621,130,3683,1993,"Color",1,1,0,0,1,0,0,0,0,0,1,0,0,0,4969,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.6,33000000,"Sep",127,"R","2.35",2646,856,134,3389,"Color",0,0,0,0,1,0,0,0,0,0,1,0,0,1,557,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.5,50000000,"Feb",130,"R","2.35",39,625,48,5268,"Color",0,0,0,0,1,0,0,0,0,0,1,0,0,1,5057,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.3,30000000,"Apr",91,"R","2.35",314,2048,1659,1400,"Color",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.4,28000000,"May",100,"R","2.35",128,3751,3155,6723,"Color",1,1,0,0,1,0,0,0,0,0,0,0,0,1,5750,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.3,20000000,"Oct",109,"R","2.35",37,3075,1578,12117,"Color",1,1,0,0,1,0,0,0,0,0,1,0,0,1,5680,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.1,29000000,"Jan",113,"R","2.35",268,19069,24763,10344,"Color",0,0,0,0,1,0,1,0,0,0,1,0,0,1,5457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,50000000,"Feb",108,"R","2.35",245,6475,1764,5510,"Color",2,1,0,0,1,0,0,0,0,0,0,0,0,1,8093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.5,50000000,"Sep",137,"PG-13","2.35",47,1304,1037,11825,"Color",0,0,0,0,0,0,1,0,1,0,1,0,0,0,5908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.7,20000000,"Aug",90,"PG-13","2.35",324,852,554,4793,"Color",0,0,0,1,1,0,0,0,0,1,1,0,0,0,8372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,45000000,"Sep",160,"R","2.35",213,674,2814,9630,"Color",0,1,0,0,1,0,0,0,0,0,1,1,0,1,11216,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.5,22000000,"Nov",100,"R","2.35",390,304,343,1389,"Color",1,1,0,0,1,0,0,0,0,0,1,0,0,1,4220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.2,35000000,"Jan",103,"PG-13","2.35",277,273,367,8987,"Color",2,0,0,0,0,0,1,0,0,0,0,0,0,0,6260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.6,44000000,"Feb",118,"R","2.35",28,674,980,1247,"Color",1,0,0,0,1,0,0,0,0,0,1,0,0,0,13380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.2,15000000,"Oct",103,"R","2.35",2376,1074,2063,2315,"Color",0,0,0,1,0,0,1,0,0,0,1,0,0,0,2823,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.3,34000000,"Jun",126,"PG","2.35",303,8347,4182,6764,"Color",2,1,1,1,1,0,0,0,0,0,0,0,0,0,3612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,8000000,"Jun",130,"PG","2.35",2576,4624,3015,8280,"Color",0,0,1,0,1,0,0,0,0,0,1,0,0,0,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.8,35000000,"Jun",108,"R","2.35",7544,9,3288,7445,"Color",3,0,0,0,0,0,0,0,0,0,0,0,0,0,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.2,30000000,"Oct",139,"PG","2.35",242,3739,1981,8245,"Color",3,0,0,0,0,0,1,0,0,0,1,0,0,0,4336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.5,8000000,"Mar",99,"PG-13","2.35",16,505,7305,6230,"Color",4,0,0,0,0,0,1,0,0,0,1,0,0,0,34869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.4,45000000,"Aug",111,"R","2.35",1452,304,14370,3900,"Color",4,1,0,1,1,0,0,0,0,0,0,0,0,0,4246,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.7,32000000,"Jun",107,"R","2.35",2888,573,343,278,"Color",6,0,0,0,0,0,0,0,0,0,0,0,0,0,1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1,10000000,"Jul",109,"R","2.35",393,1389,18761,3743,"Color",1,1,0,1,1,0,0,0,0,1,0,0,0,0,793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20000000,"Apr",101,"R","2.35",1018,779,13335,1465,"Color",0,0,0,0,1,0,0,0,0,0,1,0,0,1,6077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,4000000,"Sep",99,"R","2.35",5403,3297,9914,1159,"Color",6,0,0,0,0,0,0,0,0,1,0,0,0,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.8,20000000,"Apr",109,"R","2.35",633,181,122,4263,"Color",4,1,0,0,1,0,0,0,0,0,1,0,0,1,4487,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7.3,16000000,"Jun",120,"PG-13","2.35",17,8022,5702,25501,"Color",1,0,0,0,0,0,0,0,0,0,0,0,0,0,32170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.6,30000000,"Sep",125,"R","2.35",145,2450,23363,1801,"Color",2,1,0,0,1,0,0,0,0,0,0,0,0,1,5814,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.3,18000000,"Sep",180,"R","2.35",441,3235,3940,2010,"Color",0,0,0,0,0,1,0,0,0,0,1,0,0,0,1687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.3,40000000,"Feb",120,"PG","2.35",135,1737,1651,5623,"Color",1,0,1,0,0,0,0,0,0,0,1,0,0,0,6238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
5,40000000,"Nov",117,"R","2.35",152,4022,3594,9858,"Color",0,0,0,0,0,1,0,0,0,0,1,0,0,1,5821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1,2000000,"Aug",100,"R","2.35",349,9,6535,4706,"Color",5,1,0,0,0,0,1,0,0,0,0,0,0,0,6340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.5,25000000,"Sep",94,"PG-13","2.35",174,9950,7171,36537,"Color",1,1,0,0,1,0,0,0,0,0,0,0,0,1,6944,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.5,52000000,"Feb",92,"R","2.35",842,6850,2698,19206,"Color",1,1,0,0,1,0,0,0,0,0,0,0,0,0,3674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.9,15000000,"Oct",111,"PG-13","2.35",1285,5373,4742,917,"Color",1,0,0,0,0,0,0,0,1,0,1,0,0,0,4639,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.3,20000000,"Feb",115,"R","2.35",582,48,1504,2999,"Color",3,1,0,0,1,0,0,0,0,0,1,0,0,1,3582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,35000000,"Dec",103,"R","2.35",950,943,3367,5343,"Color",1,1,0,0,1,0,0,0,0,0,1,0,0,1,3595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.4,20000000,"Apr",102,"PG-13","2.35",60,1341,2486,2216,"Color",1,0,0,0,0,0,1,0,0,0,1,0,0,0,1944,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,41000000,"Nov",110,"R","2.35",103,4606,4539,3912,"Color",0,0,0,0,0,1,0,0,0,0,1,0,0,0,1081,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.6,28000000,"Nov",105,"PG-13","2.35",858,379,856,604,"Color",2,0,0,0,0,0,1,0,0,0,0,0,0,0,5388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.4,25000000,"Sep",101,"R","2.35",14,1768,11942,9297,"Color",1,1,0,0,1,0,1,0,0,0,0,0,0,1,11323,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.6,52500000,"Jun",127,"PG-13","2.35",2302,2423,4998,3352,"Black and White",1,0,0,0,0,1,1,0,0,0,1,0,0,0,2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.6,44000000,"Dec",112,"R","2.35",1462,343,1759,3551,"Color",4,0,0,0,0,0,0,0,0,0,0,0,0,0,3425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,47000000,"Jun",96,"PG-13","2.35",235,2613,2419,7324,"Color",1,0,0,0,1,0,0,0,0,0,1,0,0,0,5337,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.4,40000000,"Jul",107,"R","2.35",2834,580,1248,5747,"Color",0,1,1,1,1,0,0,0,0,0,0,0,0,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.2,25000000,"Jun",116,"R","2.35",873,181,2440,4401,"Color",0,1,1,0,1,0,0,0,0,0,0,0,0,1,2840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.8,22000000,"Dec",116,"R","2.35",1135,49,3049,8075,"Color",0,0,0,0,1,0,0,0,0,0,1,0,0,1,3729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.8,25000000,"Oct",107,"R","2.35",693,1389,1195,8909,"Color",2,0,0,0,1,0,0,0,0,1,0,0,0,0,10499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.7,40000000,"Aug",116,"R","2.35",132,1232,3271,2634,"Color",0,1,1,0,1,0,0,0,0,0,0,0,0,1,16663,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.9,46000000,"Jul",99,"R","2.35",17,49,3715,8877,"Color",0,1,0,0,1,0,0,0,0,0,0,0,0,1,9959,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6.2,18000000,"Jul",96,"PG-13","2.35",1701,192,659,231,"Color",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,50000000,"Dec",128,"R","2.35",918,150,12438,16041,"Color",0,0,0,0,1,0,0,0,0,0,1,0,0,0,6245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.6,17000000,"Jul",134,"PG","2.35",295,2423,3124,14907,"Color",6,1,1,1,0,0,0,0,0,0,0,0,0,0,6279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.9,18000000,"Jan",111,"PG-13","2.35",2294,1304,48,4684,"Color",1,0,0,0,0,0,0,0,0,0,1,0,0,0,5205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.5,4000000,"Feb",102,"PG-13","2.35",112,1504888,546238,582819,"Color",0,0,0,0,0,1,0,0,0,0,0,0,0,0,9155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,27000000,"Aug",117,"R","2.35",3250,343,2824,1984,"Color",3,1,0,0,0,0,0,0,0,0,0,0,0,1,2634,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.8,14500000,"Nov",120,"PG-13","2.35",21,106,3683,3075,"Color",2,0,0,0,0,0,1,0,0,0,1,0,0,0,1469,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.3,31000000,"Nov",138,"R","2.35",2020,341,1651,1993,"Color",0,0,0,0,1,0,0,0,0,0,1,0,0,0,2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.5,35000000,"Sep",116,"R","2.35",889,304,379,370,"Color",2,1,0,0,1,0,0,0,0,0,0,0,0,1,4296,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.1,38000000,"Feb",110,"R","2.35",379,106,557,4083,"Color",4,0,0,0,0,0,1,0,0,0,0,0,0,0,1638,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.5,8600000,"Nov",84,"R","2.35",235,754,3330,2168,"Color",0,0,0,0,1,0,0,0,0,0,0,0,0,1,8227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.6,15000000,"Sep",101,"R","2.35",55,2870,5183,6895,"Color",1,1,1,1,0,0,0,0,0,0,0,0,0,0,13103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.6,50000000,"Mar",114,"R","2.35",631,513,1954,4461,"Color",2,1,0,0,1,0,0,0,0,0,1,0,0,1,3309,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
